,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
596,2022-09-09 19:00:02+00:00,https://twitter.com/TheCryptoStream/status/1568313298881126400,TheCryptoStream,Twitter Web App,The Metaverse,"Saitama in the Mainstream Media - SaitaPro News 🔥BULLISH🔥 https://t.co/Y0bZuKUYqf via @YouTube 

#Saitamaeffect #saitama #saitamawolfpack‌‌ #SaitaPro #Epayme #DeFi #ETH #1000xgem #SaitamaTechnologyLLC #WeAreSaitama #marketwatch",4,4,1,1
597,2022-09-09 18:08:00+00:00,https://twitter.com/FullyVoxxed/status/1568300203228426240,FullyVoxxed,Twitter Web App,San Francisco Bay Area,"We got a nice buy wall going on at @MemeNFTOfficial I wonder if its all these new partnerships that have been coming out.... BULLISH AF!! MemeNFT is out of Beta and V1 Development is complete. NFA Do your own research. #web3 #ETH #community 

https://t.co/tcYxtlAXNm https://t.co/oNQ0HPy6N9",18,11,0,4
598,2022-09-09 18:00:03+00:00,https://twitter.com/RetrospectApps/status/1568298202855608322,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1706.14$ | 4.69%
🕖-score -2.1808854738727703
📈Market View: 10.65 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1
599,2022-09-09 17:45:37+00:00,https://twitter.com/CStacey91/status/1568294570324107264,CStacey91,Twitter for iPhone,USA,I love seeing all the #shitcoinery #Bullish #shitcoins #shitcoinsforlife #eth #Ethereum #EthereumMerge,0,0,0,1
600,2022-09-09 17:41:37+00:00,https://twitter.com/rudyestradanw/status/1568293561535438850,rudyestradanw,Twitter Web App,"Denver, CO","September 2021 I hit my first Trillion of #Saitama, now im sitting with millions of #Saitama #SaitaRealtyV2 #LUNACLASSIC #and a couple of gamble tokens. Thank you #bearmarket. NOW LFG #Bulls #ETHMerge #ETH #luncburn #Bullish #100xgem #SaitaPro",2,0,0,0
601,2022-09-09 17:04:53+00:00,https://twitter.com/ladymarketok/status/1568284317494943744,ladymarketok,Twitter Web App,,"Si supera 1785 si, queda anulado #ETH",7,0,0,3
602,2022-09-09 17:03:36+00:00,https://twitter.com/hnordstrom22/status/1568283996932509705,hnordstrom22,Twitter for Android,,"@ClassyCrypto_ How could you not be #bullish on $HOICHI?

You ALWAYS keep it real @ClassyCrypto_ tell us what you think of #HOICHI

#SHIBARMY #ETH #cryptocurrency https://t.co/kDDoPpwxxg",12,6,0,1
603,2022-09-09 17:01:09+00:00,https://twitter.com/DoveHawkin/status/1568283376934862848,DoveHawkin,Twitter Web App,Republic of the Philippines,"Potential surprise bullish upside for #ETH . Hard not to see the similarity from 2021.

✔️same timeline (with a month diff)
✔️ double bottom
✔️slow rally before correction https://t.co/pjfSz5mCBw",0,0,0,1
604,2022-09-09 17:00:03+00:00,https://twitter.com/RetrospectApps/status/1568283104045068288,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1711.56$ | 5.02%
🕖-score -3.2077557683433326
📈Market View: 9.66 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
605,2022-09-09 16:53:14+00:00,https://twitter.com/dillinjah_/status/1568281385097388033,dillinjah_,Twitter Web App,,"When one of the biggest and best artists on the scene goes out of their way to show respect.....

Bullish af. @GenuineUndead 
 
#pixelart #RiseandShine #GenuineUndead #UndeadArmy #BestPixelArt2022 #eth #nfts",7,2,1,3
606,2022-09-09 16:34:51+00:00,https://twitter.com/Zblaba/status/1568276760847851520,Zblaba,Twitter Web App,GMT+2,"$ETH/USDT 2D (#BinanceFutures) Falling broadening wedge retest[LONG]

#Ethereum broke-out bullish last month and has now pulled back to 50MA support, let's go for a swing from here.

#ETH #ETHUSDT #WETH #Altcoin #PoW #Eth2 #PoS #DApp #DeFi #Governance #SC
https://t.co/hU5ZcovwuX",2,0,0,1
607,2022-09-09 16:33:40+00:00,https://twitter.com/XForceGlobal/status/1568276462347894791,XForceGlobal,Twitter Web App,Location: Your Heart,"$ETH
Shorter Timeframe Analysis

Looking at a few possibilities of how #ETH could be playing out over the course of the next few weeks. Sadly, most of them just lead to the same ultimatum of a downside. This is why you can be bullish in the short term and bearish in the mid term. https://t.co/jYfo89pN8C",42,7,0,8
608,2022-09-09 16:08:31+00:00,https://twitter.com/1_vizzy/status/1568270135244505089,1_vizzy,Twitter Web App,,Bearish div on #eth within the this channel. Wouldn't be surprise for a retracement...📉 #Ethereum #cryptocurrency #trading #Analytics https://t.co/ikK6596CrO,0,0,0,2
609,2022-09-09 16:08:07+00:00,https://twitter.com/IdwarfRedwoods/status/1568270034350243841,IdwarfRedwoods,Twitter for iPhone,Taniquetil ,"Flash crash and straight to 1800, LFG! $eth #eth",0,0,0,0
610,2022-09-09 16:00:07+00:00,https://twitter.com/RetrospectApps/status/1568268020702941185,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1728.64$ | 5.88%
🕖-score 1.5475853658536582
📈Market View: 19.25 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
611,2022-09-09 15:37:34+00:00,https://twitter.com/Trade4ddict/status/1568262344870105088,Trade4ddict,Twitter Web App,,"If $ETH closes above resistance line it looks bullish enough to me

I think we could see #ETH pumping to 2000 soon 🙌 https://t.co/oNokA5ncSy",2,0,0,1
612,2022-09-09 15:35:49+00:00,https://twitter.com/KrispNaztyFarms/status/1568261905692917760,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR","@cryptogems555 Very bullish on @WarPigsToken so much utility from the start.  Staking, farming. Faucet, nft staking, and so much more still in the works.  Dual treasury built by brewlabs take taxes and syndicate and profits sent to 2nd treasury to buy wpt, as well as bacon and usdc. $wpt #ETH",2,0,0,1
613,2022-09-09 15:35:37+00:00,https://twitter.com/KrispNaztyFarms/status/1568261852861276162,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@Nostra_D4mus @WarPigsToken $eth $wpt #ETH #Bullish,1,0,0,0
614,2022-09-09 15:34:07+00:00,https://twitter.com/KrispNaztyFarms/status/1568261475369631747,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@CryptoFlow101 @ChrisWhittle32 @WarPigsToken $eth $wpt #ETH #Bullish,1,0,0,0
615,2022-09-09 15:33:51+00:00,https://twitter.com/KrispNaztyFarms/status/1568261411041869826,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@prince_saitama @ChampionChanPHL @12 @WarPigsToken $eth $wpt #ETH #Bullish,1,0,0,0
616,2022-09-09 15:27:04+00:00,https://twitter.com/crypto_vantage/status/1568259701665853440,crypto_vantage,Twitter Web App,USA,"Large #ETH whales have moved around 11% of their holdings from cold wallets onto centralized #crypto exchanges.

Most likely a sign that these whales are getting ready to dump their holdings.
 
Does anyone know if #TheMerge is going to be bullish or bearish? 🤔

Let us know!",3,0,0,0
617,2022-09-09 15:05:06+00:00,https://twitter.com/UpTrendCapital/status/1568254173896151041,UpTrendCapital,Twitter Web App,Not Financial Advice,"My Proprietary indicator update for $ETH: 
🟢New Daily Bullish signal 🐂
🟢New Weekly Bullish signal 🐂
🔴Monthly bearish signal 🐻

#Ethereum #ETH #ETHUSDT #ETHUSD #Merge #Friday https://t.co/juUY19zc0s",0,0,0,2
618,2022-09-09 15:00:04+00:00,https://twitter.com/RetrospectApps/status/1568252906385641474,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1726.01$ | 5.37%
🕖-score 2.171207642668188
📈Market View: 20.32 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
619,2022-09-09 14:55:17+00:00,https://twitter.com/Crosswolfxx/status/1568251704176517125,Crosswolfxx,Twitter for iPhone,"Kentucky, USA",Tweet #143 #verified Please verify @WeAreSaitama The World is Watching and our 400k followers!👀👀 #SaitamaWolfPack‌4Life #SaitaPro #SaitaRealty #SaitamaTechnologyLLC #Bullish #CryptocurrencyNews #DeFi #Diversity #DiamondHands #DYOR #Verified #ETH #EagleFC #StrongerTogether #HODL https://t.co/BAZ7tXLAQO,43,18,1,0
620,2022-09-09 14:41:57+00:00,https://twitter.com/BullMarketGainz/status/1568248347416207364,BullMarketGainz,Twitter Web App,"Ottawa, Ontario","Update on ST #ETH Trade
My 1st TP level hit successfully @ $1725. I've decided to increase the 2nd TP level from $1750 to $1830 because the 9SMA is about to cross the 300 on the 4HR chart, which is bullish. The cross will occur @ 12PM EST. 
#cryptocurrency 
😎🎯👇 https://t.co/4qZCnxwJOR",0,0,0,0
621,2022-09-09 14:13:14+00:00,https://twitter.com/ABJwhalee/status/1568241121444200449,ABJwhalee,Twitter for Android,Mars,eth will crash hard after the merge #ETH,0,0,1,0
622,2022-09-09 14:00:38+00:00,https://twitter.com/saburdometals/status/1568237950303113216,saburdometals,Twitter Web App,🌎 ,"$ETHUSD Possible Bearish Divergence; 1h.
#ETHMerge $ETH #ETH #Ethereum 

analysis on @TradingView: https://t.co/PYiNxSAxLC",0,0,0,0
623,2022-09-09 14:00:24+00:00,https://twitter.com/RetrospectApps/status/1568237893419769858,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1717.41$ | 4.98%
🕖-score -1.8037270615563301
📈Market View: 13.08 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
624,2022-09-09 13:24:16+00:00,https://twitter.com/HB_VOLT_7827/status/1568228797308370945,HB_VOLT_7827,Twitter for Android,"Anchorage, AK",1/1 #VOLT the hottest project under the sun 🎶 ⚡️⚡️⚡️ $VOLT #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish @EverRise @ElonGoatToken #croeffect @SpaceX #VOLTINUTOTHEMOON @Gemini #CRO #OKX #Binance #KuCoin #ETH #BSC  #VOLTIECO #VOLTIPAY #voltichange,5,4,0,0
625,2022-09-09 13:17:15+00:00,https://twitter.com/CesarDemetrio16/status/1568227034668892168,CesarDemetrio16,Twitter Web App,México,"180 EHMA holding the line (bullish), went from 20.5k to 19k during this sell off

$BTC and $ETH holding good levels and currently breaking out (bitcoin with more strength)

Not much about $USDT dominance.. bouncing around

If #ETH makes a HH, I don't think we will see the low 1ks https://t.co/6yNbnffn6H",0,0,0,0
626,2022-09-09 13:05:26+00:00,https://twitter.com/CryptoLunatix/status/1568224059833597952,CryptoLunatix,Twitter for iPhone,Moon ,"#Ethereum heading into major resistance just in time for the #CPI announcement and the completion of #EthereumMerge next week ⚠️

The trend is still bearish imo, #ETH can easily retest the 1k levels, worst case scenario would be tapping into $500 range 🐻 https://t.co/isFhFwVCRK",0,0,0,1
627,2022-09-09 13:00:06+00:00,https://twitter.com/RetrospectApps/status/1568222715844124673,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1728.18$ | 6.77%
🕖-score 3.9235937567743324
📈Market View: 26.53 😀
📆24h: Somewhat Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
628,2022-09-09 12:24:28+00:00,https://twitter.com/PocketChange555/status/1568213750011904000,PocketChange555,Twitter Web App,,"If #Ethereum 2022 follow same pattern as 2018/2019, it looks like #ETH is at this place.

A difference this time is that BEARISH FLAG PATTERN this time to get to this 1720 area. In 2019 was a break out from a BULL flag.

We are now also at 1720 USD that was the August 25 top. https://t.co/mjkwr9uBa1",0,0,0,0
629,2022-09-09 12:00:10+00:00,https://twitter.com/RetrospectApps/status/1568207633357602816,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1699.57$ | 3.83%
🕖-score -6.324533186425173
📈Market View: 6.83 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
630,2022-09-09 12:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1568207604794392576,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 09, 2022 @ 08:00 EDT is 
65% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
631,2022-09-09 11:57:11+00:00,https://twitter.com/invictusindic8/status/1568206885068619776,invictusindic8,Twitter for iPhone,,"#ETH 4H

ETH broke bullish from the descending channel and reclaimed both 4h ema200/ma200, but the real test is 1720/1820 levels. If it passes through them, then ETH could rise to 2000/2160 levels. 1630/1510 support levels to watch in case of pullback. https://t.co/lVUhO65aCf",2,0,0,0
632,2022-09-09 11:41:25+00:00,https://twitter.com/WiseAnalyze/status/1568202914186895361,WiseAnalyze,Twitter Web App,,#Ethereum pumped above August VWAP. Next target is developing quarter VWAP at ~1780. Yet unclear if $ETH will make it on this impulse. Last unbroken high at 1722 - if cross above next target will be inevitable. But even in case of #ETH pullback this chart remains bullish. https://t.co/6feJCjhDkO,19,3,0,5
633,2022-09-09 11:10:18+00:00,https://twitter.com/suhartono1902/status/1568195084394594304,suhartono1902,Twitter for iPhone,MOON 🌙,"Lets Go!!! Bullish AF! @ToyMories 
#NFTs #ETH #NFTCommunity https://t.co/EspaRD4cYI",1,0,0,5
634,2022-09-09 11:00:26+00:00,https://twitter.com/CryptoSignalMs/status/1568192601039175681,CryptoSignalMs,Zapier.com,,"💎 #ETH - [SIGNAL] Technical Analysis shows a bullish 🟢 reversal point for $ETH at Price 1697.1326897382587 

🔁 Retweet if you're a holder!

🔹 Access our Algorithm: https://t.co/oapUtcSMYp https://t.co/8FL52c1SSj",0,0,0,0
635,2022-09-09 11:00:04+00:00,https://twitter.com/RetrospectApps/status/1568192508647149569,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1708.85$ | 4.59%
🕖-score -8.845696344892223
📈Market View: 0.45 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0
636,2022-09-09 10:00:03+00:00,https://twitter.com/RetrospectApps/status/1568177407319834624,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1693.93$ | 4.6%
🕖-score -7.125334776334778
📈Market View: 5.18 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
637,2022-09-09 09:31:16+00:00,https://twitter.com/TarantulaFX/status/1568170160933969921,TarantulaFX,Twitter Web App,,"🕷️ETH/USD Bullish Formations For +150 pips at the Moment🕷️
#crypto #ethereum #ETH #trading #forex #fx

https://t.co/qRu6mnL8pJ https://t.co/U7oReVd46U",1,1,0,0
638,2022-09-09 09:00:08+00:00,https://twitter.com/RetrospectApps/status/1568162327425417220,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1711.22$ | 5.38%
🕖-score -11.733097292917542
📈Market View: 0.0
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
639,2022-09-09 08:51:11+00:00,https://twitter.com/RhinoCryptoGems/status/1568160072819445760,RhinoCryptoGems,Twitter for Android,,@binance What happen to #ETC when #ETH merge goes live 👀 looking bullish,0,0,0,1
640,2022-09-09 08:44:54+00:00,https://twitter.com/RealisingProfit/status/1568158495307857922,RealisingProfit,Twitter Web App,,"Crucial level for ETH to flip to become strongly bullish.
#eth $eth #ethereum #cryptocurrency #cryptotrading https://t.co/nzhVxUwtjn",4,0,0,1
641,2022-09-09 08:32:18+00:00,https://twitter.com/dubaibornapes/status/1568155323134869507,dubaibornapes,Twitter Web App,Dubai,"HAPPY FRIDAY FAM 🌴☀️🐪

Look for the change in the picture 👀🫣

Friday is always the best, enjoy your day! 🎉

STAY ACTIVE, STAY BULLISH. WE ARE ON THE WAY 🚀
Glad to have you ❤️

#NFTcommunity #NFT #NFTs #ETH #Ethereum #web3 #NFTart #BAYC #DubaiBornApes #Dubai https://t.co/1luZtfOvhX",19,6,1,6
642,2022-09-09 08:10:15+00:00,https://twitter.com/Marcus2O22/status/1568149773122772993,Marcus2O22,Twitter for iPad,web3 // Metaverse,"ENS✅ 3Letter✅ Bullish✅

#ensdomains #ENS #ensdomain #ETH #Ethereum #Metaverse #web3domain #Web3Names #NFT #NFTs  https://t.co/HbdveTzhvD",7,0,0,3
643,2022-09-09 08:03:14+00:00,https://twitter.com/IconomiPulse/status/1568148006276370432,IconomiPulse,iconomi.com,,"Tricky times again... The bearish FVG is completely filled, so normally the bearish trend should continue... Expecting a huge dump of $BTC ... Whales are sending lots of volume to exchanges, so be prepared for a huge...
https://t.co/RwRN05TNK3
#bitcointrading #eth #crypto #invest https://t.co/PQ3GGz4huN",0,0,0,1
644,2022-09-09 08:00:04+00:00,https://twitter.com/RetrospectApps/status/1568147210419818496,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1704.86$ | 5.74%
🕖-score -9.800417910447761
📈Market View: 4.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
645,2022-09-09 07:55:02+00:00,https://twitter.com/Shaheryarm22/status/1568145942116704256,Shaheryarm22,Twitter for Android,"Dubai, UAE","#ETH/USD 

We have an inverse head &amp; shoulders formation on 4h🧐

Bullish case if we break above the neckline of the one📈 https://t.co/EObXiUD7R1",1,0,0,0
646,2022-09-09 07:27:24+00:00,https://twitter.com/SanjoSommer/status/1568138988317188096,SanjoSommer,Twitter Web App,,"🌎 Trading Idea -&gt; $ETH 🌎

actually at resistance. 
Need to break this red area to confirm this Wave as a bullish continuation.

dont FOMO in .... Wait for a Pullback into Support [Green area ] 

#ETH #Merge #Ethereum 

https://t.co/XZB8PiOPPT",2,1,1,4
647,2022-09-09 07:00:10+00:00,https://twitter.com/RetrospectApps/status/1568132135478861826,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1710.64$ | 5.2%
🕖-score -12.288364295125165
📈Market View: -1.65 🙁
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0
