,Unnamed: 0,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
546,624,2022-09-09 13:24:16+00:00,https://twitter.com/HB_VOLT_7827/status/1568228797308370945,HB_VOLT_7827,Twitter for Android,"Anchorage, AK",1/1 #VOLT the hottest project under the sun 🎶 ⚡️⚡️⚡️ $VOLT #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish   #croeffect  #VOLTINUTOTHEMOON  #CRO #OKX #Binance #KuCoin #ETH #BSC  #VOLTIECO #VOLTIPAY #voltichange,5,4,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
547,993,2022-09-06 19:41:29+00:00,https://twitter.com/WildPilot1/status/1567236564849229828,WildPilot1,Twitter for iPhone,"Texas, USA",This!! #ETH #bullish #DeFi,3,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
548,869,2022-09-07 21:43:19+00:00,https://twitter.com/CloudAction/status/1567629610770395137,CloudAction,Twitter for Android,OnChain,#ETH bullish little pump bull flag on the 30min. Expect a downwards correction as Asia markets kick in and then a re pump .. imo gut feel ,0,0,0,0,0.0,"Sentiment(polarity=-0.1875, subjectivity=0.5)"
549,992,2022-09-06 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567241237773557763,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 06, 2022 @ 16:00 EDT is 
68% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
550,912,2022-09-07 14:31:44+00:00,https://twitter.com/WaKeAiR_S_S/status/1567521001440772097,WaKeAiR_S_S,Twitter for Android,,  $eth $wpt #ETH #Bullish,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
551,820,2022-09-08 06:32:52+00:00,https://twitter.com/TheConspiraciz/status/1567762878782119938,TheConspiraciz,Twitter for Android,,"All Comes Crashing 
 #music #iPhone14 #Apple
#ETH #Ethereum #cryptocurrency
#NFTCommunity
",2,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
552,990,2022-09-06 20:00:49+00:00,https://twitter.com/InsiderFinancex/status/1567241428626972674,InsiderFinancex,Make (formerly Integromat),United States,"Algo Signal: $ETH showing bearish trend at 1576.62 according to proprietary technical indicators from 

#ETH #Ethereum #Crypto #Trading",1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.1)"
553,988,2022-09-06 20:29:30+00:00,https://twitter.com/WaKeAiR_S_S/status/1567248647909249025,WaKeAiR_S_S,Twitter for Android,,   $eth $wpt #ETH #Bullish,2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
554,870,2022-09-07 21:30:52+00:00,https://twitter.com/KrispNaztyFarms/status/1567626480066109447,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  _Investing   $eth $wpt #ETH #Bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
555,918,2022-09-07 13:32:44+00:00,https://twitter.com/MasterM_______/status/1567506153474764800,MasterM_______,Twitter for Android,Italy,I'm bullish with Ethereum Merge🚀🚀🚀#ETH #Crypto #ETHMerge,1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
556,911,2022-09-07 14:41:54+00:00,https://twitter.com/lucianowileyx/status/1567523557986471942,lucianowileyx,Twitter for iPhone,"Miami, FL","#ETH/USD 

ETH is testing 0.618 fib level from the below🧐

Bullish case if we break above the one📈 | Local scenario ",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.05)"
557,810,2022-09-08 08:47:16+00:00,https://twitter.com/Cryptoteacher__/status/1567796700986630144,Cryptoteacher__,Twitter Web App,, #ETH will explode next year #1000x,1,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
558,701,2022-09-08 17:23:32+00:00,https://twitter.com/NunoAlm16725824/status/1567926622367453184,NunoAlm16725824,Twitter for Android,," $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha 💯

#cryptocurrency #100xgem #1000xgem #ETH ",4,3,0,0,0.0,"Sentiment(polarity=0.3125, subjectivity=0.3)"
559,983,2022-09-06 21:29:53+00:00,https://twitter.com/MissKatieCrypto/status/1567263844795387909,MissKatieCrypto,Twitter Web App,,Options are rather bullish on ETH after merge takes place. Estimate time of merge is 15 september 3:44 UTC and can be seen here:  #Ethereum #ETH ,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
560,630,2022-09-09 12:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1568207604794392576,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 09, 2022 @ 08:00 EDT is 
65% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
561,700,2022-09-08 17:23:44+00:00,https://twitter.com/NunoAlm16725824/status/1567926672648724482,NunoAlm16725824,Twitter for Android,,"     $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha 💯

#cryptocurrency #100xgem #1000xgem #ETH ",2,2,0,3,0.0,"Sentiment(polarity=0.3125, subjectivity=0.3)"
562,689,2022-09-08 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567966013190201351,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 08, 2022 @ 16:00 EDT is 
60% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
563,844,2022-09-08 02:32:44+00:00,https://twitter.com/bitcoinagile/status/1567702448420028417,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bullish Rise 8th September 2022 for COINBASE:ETHUSD by desmondlzw #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
564,932,2022-09-07 10:17:06+00:00,https://twitter.com/CreativeSeason2/status/1567456922739032066,CreativeSeason2,Twitter for Android,,"CRYPTOCURRENCY HIGHLIGHTS TODAY: Technical Analysis by CreativeSeasonOfficial Day 2

Analyze this:

Is it: 
1. Bullish? 
2. Bearish? 

What does the little red hammer at the end of the chart mean? Time to buy? 

#LUNACLASSIC #LUNAC #ETH #EthereumMerge ",0,0,0,0,0.0,"Sentiment(polarity=-0.125, subjectivity=0.321875)"
565,733,2022-09-08 11:53:38+00:00,https://twitter.com/MulderSonny/status/1567843603422003205,MulderSonny,Twitter Web App,Europe,"If the #ETH merge is succesful, there will be a SET % yield for the #cryptomarket overall. This is an extemely bullish narrative for future investments into the space. It could also (when succesful) be a catalyst to start moving up interest/price in Q4. 

Thoughts?",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0625)"
566,711,2022-09-08 15:32:42+00:00,https://twitter.com/Issabel81/status/1567898733047861248,Issabel81,Twitter Web App,,"#ETH/USD 

We have an inverse head &amp; shoulders formation on 4h🧐

Bullish case if we break above the neckline of the one📈 ",4,0,1,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.1)"
567,664,2022-09-09 00:25:20+00:00,https://twitter.com/KrispNaztyFarms/status/1568032772219932672,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  $eth $wpt #ETH #Bullish,2,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
568,727,2022-09-08 12:15:06+00:00,https://twitter.com/KrispNaztyFarms/status/1567849005018644481,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  $eth $wpt #ETH #Bullish,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
569,889,2022-09-07 17:33:19+00:00,https://twitter.com/WaKeAiR_S_S/status/1567566697715859456,WaKeAiR_S_S,Twitter for Android,, So bullish on  bringing real world revenue and pumping it back into the ecosystem! $wpt #eth #WarPigsToken,2,0,0,0,0.0,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)"
570,723,2022-09-08 13:07:44+00:00,https://twitter.com/bitcoinagile/status/1567862249720614914,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETH bullish formation : buy a break or a pullback for BINANCE:ETHUSDT by giorgiovie #ETH $ETH  ,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
571,721,2022-09-08 13:54:52+00:00,https://twitter.com/TradeConfident/status/1567874112856670211,TradeConfident,Twitter Web App,,"""WATCH CLOSELY!"" - 4 BEARISH $1,400 SIGNS HEADING INTO MERGE! (ETHEREUM MERGE PRICE PREDICTION) 

Video: 

#crypto #cryptocurrency #ethereum #eth ",0,0,0,2,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
572,674,2022-09-08 22:38:39+00:00,https://twitter.com/NunoAlm16725824/status/1568005926128328706,NunoAlm16725824,Twitter for Android,," $BCT sitting at 330 holders now and the DAO Governors are starting to deliver bullish proposals that will be put up to vote in 2 days! 
 will be the most Bullish and HyperDeflacionary DAO token Ever! 

This is Alpha ! 💯

#Crypto #ETH #CULT #SHIBA #BONE #Saitama ",3,1,0,1,0.0,"Sentiment(polarity=0.390625, subjectivity=0.3)"
573,665,2022-09-09 00:23:03+00:00,https://twitter.com/KrispNaztyFarms/status/1568032199663910917,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  _Investing  $eth $wpt #ETH #Bullish,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
574,666,2022-09-09 00:20:11+00:00,https://twitter.com/KrispNaztyFarms/status/1568031477375328257,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",  $eth $wpt #ETH #Bullish,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
575,838,2022-09-08 04:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567724420357132294,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 08, 2022 @ 00:00 EDT is 
50% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
576,720,2022-09-08 13:55:04+00:00,https://twitter.com/UpstreamCharlie/status/1567874163058298882,UpstreamCharlie,Twitter Web App,Philippines,"#Ethereum is forming an Ascending Triangle. Ascending triangle patterns are bullish, meaning that they show that an asset's price is likely to climb higher as the pattern completes itself. #ETH #crypto #Cryptocurency ",1,0,0,3,0.0,"Sentiment(polarity=0.125, subjectivity=0.75)"
577,928,2022-09-07 12:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567482829642125312,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 07, 2022 @ 08:00 EDT is 
51% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
578,945,2022-09-07 06:29:02+00:00,https://twitter.com/rigduud/status/1567399525731516418,rigduud,Twitter Web App,Finland,1 year $FLUX #GPU #mining chart looks bullish with upcoming #ETHMerge . Except 5-10 MS/s soon and do the maths what it means to price🚀 #ETH #PoW $erg $rvn $etc ,40,9,0,2,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
579,845,2022-09-08 02:30:02+00:00,https://twitter.com/MilaPlayporn/status/1567701768691224584,MilaPlayporn,milaplayporn,,"Solana eyes 40% jump in August despite long-term bearish signals
#gold #cryptocurrency #blockchain #eth
",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
580,943,2022-09-07 07:02:06+00:00,https://twitter.com/Cryptochina_/status/1567407847495041026,Cryptochina_,Twitter for Android,"Hangzhou, China", With #Eth merge..kind of bullish!,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
581,942,2022-09-07 07:17:46+00:00,https://twitter.com/bitcoinagile/status/1567411788748038144,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD Potential for Bearish Continuation 7th September 2022 for COINBASE:ETHUSD by FXCM #ETH $ETH  ,3,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
582,941,2022-09-07 08:03:41+00:00,https://twitter.com/LovidioCrypto/status/1567423343451869184,LovidioCrypto,Twitter for Android,, I hold more #eth at the same time more $spunk coz both are bullish!,8,3,0,1,0.0,"Sentiment(polarity=0.375, subjectivity=0.375)"
583,899,2022-09-07 16:21:27+00:00,https://twitter.com/justbeingmendy/status/1567548614448234499,justbeingmendy,Twitter for iPhone,United States,"💃🕺💃🕺💃🕺

Ohhh you just wait and see what this really means in the future!! Preparation is 🔑 

#GroveToken #BSC #ETH #Crypto #ivendPay #altcoins #GreenCrypto #SAFEMOONARMY #BabyDogeArmy #GroveGreenArmy #Bullish ",68,23,1,10,0.0,"Sentiment(polarity=0.1, subjectivity=0.1625)"
584,937,2022-09-07 09:03:01+00:00,https://twitter.com/bitcoinagile/status/1567438277837193218,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Bearish on Eth. for OANDA:ETHUSD by NasBeast369 #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
585,902,2022-09-07 15:58:48+00:00,https://twitter.com/artoon920/status/1567542912975777792,artoon920,Twitter Web App,中国,"#预测 0308
$eth bearish bat 15mins
prz=0.886xa short~~1577
tp1=1543
tp2=1522
sl=1608
Check out my #ETH analysis on : ",0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
586,714,2022-09-08 14:35:32+00:00,https://twitter.com/GrimDegen/status/1567884344181641217,GrimDegen,Twitter for iPhone,Cooking,Why NFT mfrs should get bullish on  and their Reunion Metaverse #ApeReunion #ReunionRoadmap #NFT #ETH ,58,32,0,4,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
587,929,2022-09-07 11:52:22+00:00,https://twitter.com/HB_VOLT_7827/status/1567480894881165315,HB_VOLT_7827,Twitter for Android,"Anchorage, AK",⚡️⚡️⚡️ $VOLT #VOLTINU #VOLTARMY #VOLTISOFT #VOLTICHANGE #VOLTIECO #1000xgem #HODL #Bullish   #croeffect  #VOLTINUTOTHEMOON  #CRO #OKX #Binance #KuCoin #ETH #BSC #VDSC #VOLTIECO #VOLTIPAY #SHIBARMY  #NFTs #Voltinuofficial ⚡️⚡️⚡️,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
588,670,2022-09-08 23:06:35+00:00,https://twitter.com/CoinCryptoKid/status/1568012954251177984,CoinCryptoKid,Twitter for iPhone,"Pittsburgh, PA",Bullish on #ETH,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
589,617,2022-09-09 15:05:06+00:00,https://twitter.com/UpTrendCapital/status/1568254173896151041,UpTrendCapital,Twitter Web App,Not Financial Advice,"My Proprietary indicator update for $ETH: 
🟢New Daily Bullish signal 🐂
🟢New Weekly Bullish signal 🐂
🔴Monthly bearish signal 🐻

#Ethereum #ETH #ETHUSDT #ETHUSD #Merge #Friday ",0,0,0,2,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
590,661,2022-09-09 01:12:47+00:00,https://twitter.com/perryjsmith/status/1568044716612112390,perryjsmith,Twitter for iPhone,,Is #Eth about to explode…..,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
591,839,2022-09-08 03:35:06+00:00,https://twitter.com/LilQban0/status/1567718140561211393,LilQban0,Twitter Web App,,"$PACHA being BULLISH in a bear market 👇

Potential is proven.
This is just 2.3M market cap…

40x till $TSUKA…

Let that sink in





#ETH $CULT $RVLT #SUZUME ",16,8,1,7,0.0,"Sentiment(polarity=0.0, subjectivity=1.0)"
592,831,2022-09-08 04:41:33+00:00,https://twitter.com/MyFathe35792056/status/1567734866393038848,MyFathe35792056,Twitter Web App,, September will be bullish #ETH,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
593,847,2022-09-08 02:01:53+00:00,https://twitter.com/KrispNaztyFarms/status/1567694684826345472,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",   $eth $wpt #ETH #Bullish ,3,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
594,651,2022-09-09 04:56:24+00:00,https://twitter.com/KrispNaztyFarms/status/1568100990997483520,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",   $eth $wpt #ETH #Bullish,0,0,0,1,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
595,652,2022-09-09 04:53:10+00:00,https://twitter.com/GoldasHeda/status/1568100174412787712,GoldasHeda,Twitter for iPhone,Indonesia,Bullish brev #ETH ,2,1,1,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
596,710,2022-09-08 15:51:04+00:00,https://twitter.com/m_criptomonedas/status/1567903356064272386,m_criptomonedas,Twitter Web App,,"🎢Cotización de Ethereum se Sube a una Montaña Rusa🎢

#Ethereum y #EthereumClassic registraron una breve subida iniciando la semana, pero luego se desplomaron en vísperas de la fusión de #ETH.

Más info:


$ETC $ETH #CryptoNews #MundoCriptomonedas",1,1,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
597,881,2022-09-07 19:14:25+00:00,https://twitter.com/CryptoYoddha/status/1567592140993359872,CryptoYoddha,Twitter Web App,,"$ETH / $BTC 

•Been trading in the previous bearish range but this time the range is bullish.
•High timeframe is in an uptrend. Including bullish yearly candle. 
•Waiting for the range breakout for another rally. 

#ETH ",37,6,0,8,0.0,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)"
598,830,2022-09-08 04:42:05+00:00,https://twitter.com/shinkushinkus/status/1567734998220013576,shinkushinkus,Twitter for Android,กระทรวงเวทมนตร์,"ถ้าแตะตรงกล่อง จะได้ 3 drive + bearish +rsi ob +macd อาจจะตัดลง 

#eth มโนล้วนๆ ",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
599,686,2022-09-08 20:31:53+00:00,https://twitter.com/KrispNaztyFarms/status/1567974021937135616,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",_light   $eth $wpt #ETH #Bullish,1,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
600,963,2022-09-07 03:12:10+00:00,https://twitter.com/TimboNotes/status/1567349981832511488,TimboNotes,Twitter for iPhone,.,"Scooped 2 more #ETH on a 1499 bid. 
4.4Ξ to the vault today...

Bullish on the merge. ",15,1,0,2,0.0,"Sentiment(polarity=0.5, subjectivity=0.5)"
601,730,2022-09-08 12:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1567845216765231106,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 08, 2022 @ 08:00 EDT is 
68% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
602,960,2022-09-07 03:33:25+00:00,https://twitter.com/artoon920/status/1567355332388855810,artoon920,Twitter Web App,中国,"#预测 0304
$eth bullish shark 1hr
prz=1xc long
tp1=1553
tp2=1655
sl=1329
Check out my #ETH analysis on : ",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
603,905,2022-09-07 15:36:44+00:00,https://twitter.com/bitcoinagile/status/1567537357418635268,bitcoinagile,bitcoinagile,Matter Doesn't Matter,One More Leg Down for BINANCE:ETHUSDT by Bullish_Traders #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.17222222222222222, subjectivity=0.3944444444444445)"
604,680,2022-09-08 21:03:08+00:00,https://twitter.com/bitcoinagile/status/1567981888513392642,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETHUSD 4H - Bullish reversal for COINBASE:ETHUSD by Avramis #ETH $ETH  ,0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
605,959,2022-09-07 04:00:02+00:00,https://twitter.com/CryptoMarketInd/status/1567362029245136898,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 07, 2022 @ 00:00 EDT is 
50% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0,0.0,"Sentiment(polarity=0.0, subjectivity=0.0)"
